"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"랑퍼","약건성","여름쿨톤","트러블","","5점만점에 5점","2025.06.22","건성에 좋아요","보습에 좋아요","자극없이 순해요","피부가 편안한 보습크림 찾고있었는데너무 순하고 좋아요!!트러블올라온 부분에 발라도 따갑지않고진정돼서 너무 괜찮더라구요"
"olivebeer","건성","봄웜톤","각질","주름","5점만점에 5점","2025.06.20","복합성에 좋아요","보습에 좋아요","자극없이 순해요","반코르제품  처음 쓰는데 자극없이 너무 순하고 피부에 쫙 스며들어서 보습에 너무 좋아요끈적임도 없어서 쓰기편함"
"공부진짜싫어","","","","","5점만점에 5점","2025.06.16","복합성에 좋아요","보습에 좋아요","자극없이 순해요","여드름 붉은 자국에 효과 좋다고 자자하길래 구매해 보았어요. 제형은 반투명 겔 타입이고, 펴바르면 시원하게 스며드는 느낌이었어요! 지성 피부인데도 촉촉 산뜻 마무리라 여름철에 잘 쓸 것 같아요~"
"리안히","트러블성","여름쿨톤","블랙헤드","잡티","5점만점에 5점","2025.06.03","복합성에 좋아요","진정에 좋아요","자극없이 순해요","생각했던 거보다 제형이 수분크림보다 쪼끔 무거운?정도라 마음에 들었어요 요즘 날씨가 더워져서 여드름 고민이 많은데 ㄱ효과있으먄 좋겟아요ㅠ"
"킴곤지","트러블성","여름쿨톤","모공","잡티","5점만점에 5점","2025.05.11","건성에 좋아요","진정에 좋아요","자극없이 순해요","굉장히 심플한 외관의 화장품이네요! 판테놀이 들어가 있어서 진정에 도움이 되는 것 같고, 양도 많아서 건조한 봄에 열심히 퍽퍽 쓰고 있어요~"
"Kiwa","","","","","5점만점에 5점","2025.05.11","복합성에 좋아요","진정에 좋아요","보통이에요","촉촉하게 마무리돼서 요즘 바르기 좋아요그냥 세럼만 바르면 건조한 분들 추천이에요전 그냥 수분크림처럼 잘 사용 중이에요"
"나는야나","건성","","","","5점만점에 5점","2025.04.19","건성에 좋아요","진정에 좋아요","보통이에요","배송할 때 박스가 찢어져서 왔고 상품은 잘 왔습니다.제품 후기는 아직 써보*를 않아서 써보고 추가로 다시 리뷰 등록하겠습니다"
"나는나를사랑해","건성","쿨톤","다크서클","미백","5점만점에 5점","2025.03.04","건성에 좋아요","보습에 좋아요","자극없이 순해요","자극감 없이 순하고요. 처음 써보는 크림인데 너무 구덕 할 줄 알았는데 생각보다 잘 펴발라 지고 끈적임 없이 잘 흡수 됩니다.추천드려요판매자에게 이벤트 상금을 지원 받아 직접 구매 후 솔직한 의견으로 작성하였습니다."
"호오록호오록","트러블성","봄웜톤","각질","주름","5점만점에 5점","2024.12.25","건성에 좋아요","보습에 좋아요","자극없이 순해요","반코르 브랜드는 처음경험해보는데 크림써보고 이미지가 좋아졌어요. 덱스판테놀 성분으로 보습과 장벽강화에 효과가 있어요!"
"짱마","복합성","웜톤","미백","주름","5점만점에 5점","2024.12.12","건성에 좋아요","주름/미백에 좋아요","보통이에요","생각보다 되게 작아서 놀랐어요 양에 비해 비싼편인가 했는데 저녁에만 바르려고 구매한거라 제품력을 믿고 구매했습니다 효과보면 재구매할고에용"
"솔직상세리뷰","건성","웜톤","모공","잡티","5점만점에 5점","2024.11.24","지성에 좋아요","보습에 좋아요","자극없이 순해요","우선 바르자 마자 촉촉해 지는 게 너무 좋았어요...❤️각질이 많은 편이라서 겨울철에 더 심해 지는데 이제 겨울에 그런 걱정 없을 것 같아요!제가 민감성 피부인데 자극없이 사용할 수 있어서 무엇보다 제일 좋았습니다~~"
"gimj****","","","","","5점만점에 5점","2025.09.26","건성에 좋아요","보습에 좋아요","자극없이 순해요","음 바르명서 백탁? 좀 밀리는 느낌이 났고 지성분들은 비추해요 흡수는 잘 되지 않는편입니당 그래도 바르면 다음날에 피부결 좋아여"
"doodl****","","","","","5점만점에 3점","2025.09.24","복합성에 좋아요","진정에 좋아요","보통이에요","유명하다고해서 샀는데 솔직하게 좋은지 잘 모르겠어요ㅜ 그래도 데일리제품으로 사용할만 합니다. 양에 비해 가격이 좀 비싸서 재구매의사는 없습니다ㅜ"
"Baya","지성","여름쿨톤","다크서클","모공","5점만점에 4점","2025.09.14","복합성에 좋아요","보습에 좋아요","자극없이 순해요","후기 좋아서 사봤는데 사용 2주차... 잘 모르겠음더 써봐야 알 것 같슴다"
"쿵쿵쿵쿵쿵","","","","","5점만점에 3점","2025.09.09","복합성에 좋아요","보습에 좋아요","보통이에요","제품 자체는 순함 ㅇㅇ 근데 효과는 진짜 꾸준히 써야 보임 한통만 쓰면 음? 음..~? 이정도"
"앙개","복합성","겨울쿨톤","다크서클","모공","5점만점에 4점","2025.09.06","복합성에 좋아요","진정에 좋아요","보통이에요","이거 틱톡에서 흔적크림으로 유명하길래 샀는데 흔적에는 효과를 못 봤어요ㅠ"
"야rrr르","건성","쿨톤","","","5점만점에 5점","2025.09.05","건성에 좋아요","진정에 좋아요","자극없이 순해요","머 조은거 같기두 하고 아닌거 같기두 하고 애매해용..약간 음 그낭 그랭ㅅ"
"조리퐁퐁스","","","","","5점만점에 5점","2025.09.05","복합성에 좋아요","보습에 좋아요","자극없이 순해요","베이스에 섞어서 쓰면 화장 진짜 잘먹어요 나중에 또 사려고요"
"pp****","건성","여름쿨톤","민감성","아토피","5점만점에 5점","2025.06.22","건성에 좋아요","보습에 좋아요","자극없이 순해요","덱스판테놀이 170,000ppm 함유되어 있다고 해서 보습에 좋을 것 같아 구매했어요! 아토피가 생긴 피부에 바르니 정말 보습이 잘 되는 것이 느껴졌어요! 향이 살짝 있으니 향에민감하신 분들은 테스터 후에 구매하시는게 좋을 것 같아요!"
