"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"Jfam","","","","","5점만점에 5점","2023.01.15","건성에 좋아요","보습에 좋아요","자극없이 순해요","꾸덕한 크림타입의 제품입니다. 얼굴에서부터 몸에 건조한 부분까지 다양하게 편하게 사용할 수 있는 제품입니다. 얼굴에 바를때 막상 어이?? 싶은 만큼 안 스밀거같지만 계속 두드려주면 잘 스며요. 위에 선크림이나 비비 발라도 잘 스미게 두드려서 흡수 시켜주면 큰 무리도 없고 건조하고 추운날씨에 너무 좋습니다."
"토민이누나","","","","","5점만점에 5점","2022.12.31","복합성에 좋아요","보습에 좋아요","자극없이 순해요","이 크림은 정말 제 인생크림입니다 ㅜㅜ저는 완전 여드름쟁이이구요.. 지루성 피부염도 심해요 ㅠㅠ근데 이 크림을 좀 두껍게 바르고 자면 다음날 진정이 바로되구 여드름도 가라앉아요.. 신기해요!!처음엔 50ml짜리로 사서 썼다가 너무 좋아서 대용량으로 샀습니다 ㅎㅎ 앞으로도 꾸준히 쓸거에요!!"
"무니누니","","","","","5점만점에 5점","2022.12.09","복합성에 좋아요","진정에 좋아요","자극없이 순해요","행사할 때 구매해서 운이 좋게 좋은 가격에 1+1을 사게되었어요! 한동안 여드름이 올라와서 너무 스트레스였는데 아벤느 재생크림은 진짜 최고네요ㅠㅠ 주기적으루 사용하고 한달 지났는데 피부에 속광이 장난아니에요! 그리고 흉터나 여드름 같은 것도 많이 옅어지고 너무 좋은 것 같아요 진짜 다음에도 재 구매하고 싶어요!"
"kbeautypark","복합성","가을웜톤","모공","블랙헤드","5점만점에 5점","2022.12.08","건성에 좋아요","진정에 좋아요","자극없이 순해요","이거 진짜 좋아요..한달동안 정말 많이 사용해서 거의 다 썼는데요. 피부 뒤집어지고 스트레스 많이 받아서 시카 성분이 들어간 제품 중에 고심하고 골랐는데요 정말 만족합니다. 촉촉하고 보습력도 좋고, 색소침착도 옅어지고 또 구매할거에요@"
"뾰로롱롱","건성","웜톤","다크서클","모공","5점만점에 5점","2022.12.06","건성에 좋아요","진정에 좋아요","자극없이 순해요","1+1 행사 때 사면 인터넷 가격보다 저렴하게 살 수 있네요! 피부 장벽 무너진 분들 꼭 사세요. 저는 밤에 스킨 앰플 듬뿍 바르고 시칼파트 쓰는데 쓰기 전보다 훨씬 좋아졌어요. 지성분들은 양 조절 잘 해서 바르셔야 할 듯 하네요. 건성인 분들은 좀 듬뿍 발라도 괜찮을 것 같아요."
"mon","","","","","5점만점에 5점","2022.12.03","건성에 좋아요","진정에 좋아요","자극없이 순해요","학생때부터 거의 10통 가까이 쓰고 있어요민감성 피부이고 여드름이 많이 나는 타입인데자기 전에 진정용으로 좋고 여드름 흉터 재생에 탁월합니다지성이신분들은 자기 전에만 바르는걸 추천드리고 건성이신 분들은 화장안하실 때 사용하는게 좋을거같아요화장 전에 바르면 밀립니다.."
"Biabu","","","","","5점만점에 5점","2022.11.16","복합성에 좋아요","진정에 좋아요","자극없이 순해요","✨ chân ái phục hồi da ✨chất kem đặc dày nhưng thoa lên không bí bết hay gây mụn ưu tiên dưỡng cho ban đêm .ban ngày nên dùng mỏng nhẹ hơnda dầu nên cân nhắc hoặc bôi thật mỏng  nên thử trước tuýp 40ml hẵng mua size to"
"Bbobom","복합성","겨울쿨톤","모공","민감성","5점만점에 4점","2022.11.12","건성에 좋아요","보습에 좋아요","보통이에요","오일인지 물인지 나오는건 다른 후기들 처럼.. 제가 받은 상품도 초반엔 좀 흐르네요.. 발림성은 치약같이 꾸덕져서 손등에서 한번 롤링해서 발라요 ~ 단독으로 바르니 엄청 기름진데 속당김도 심해요.. 기름기가 막 겉돌면서 올라와요 ㅋㅋㅋ 지성분들 비추.. 트릭세라는 향도 진짜 별로고.. 사용하면 바로 피부 트러블+좁쌀 폭발하는데 이제품은 일단 뒤집어 지진 않았어요..! 양조절이 진짜 중요할거같네요.. 자기전에만 사용하는중인데.. 낮엔 못쓸것 같아요 화장밀리고 유분 폭발할까바.....ㅋㅋ"
"목소리예쁜여신","","","","","5점만점에 5점","2022.11.11","건성에 좋아요","보습에 좋아요","자극없이 순해요","자극은순하고..제형은 크리미해서 되지하직않아서 좋아요걷돌지도않고.. 부드럽게 발려요무향이라서 더좋고요트러블이 나갖고 좋은크림 찾다가 아벤느 시칼파트 요게 많이 나가더라고요ㅎㅎ그래서 함 구매해봤고요한개만 사다놓구 효과좋으면 하나더들어있는걸루 쟁여놓으려고요ㅎㅎ"
"옴므파탈","지성","웜톤","모공","미백","5점만점에 5점","2022.11.04","복합성에 좋아요","진정에 좋아요","자극없이 순해요","⛔사용감 및 효과는 개인차가 있을 수 있습니다⛔🔯START 💨💨💨🔳성별 - 남 🔳피부타입 - 민감 지성🔳피부고민 - 모공 수, 모공 면적, 피부톤🔳과거 사용했던 비슷한 제품닥터지 레드 블레미쉬 클리어 수딩 크림♻️구매동기N년째 피부에 빠른 진정 및 회복을 위해 구매♻️사용기🔸️순서 - 아침 저녁 세안 후 기초 마지막 단계에 사용🔸️사용양 - 손가락 하나 정도의 양🔸️전 리뉴얼(시칼파트 -> 시칼파트 플러스) 되기 전 제품을 너무 쟁여놓았기에 올 여름부터 드디어 플러스 제품을 사용했습니다.✨사용감 및 효과1️⃣제형과 발림성은?우선 제형은 리뉴얼(시칼파트 -> 시칼파트 플러스) 되기 전에 비해 심한 꾸~~덕한 제형이 조금 완화되어 보통? 꾸덕한 제형으로 바뀌었고 그만큼 발림성도 좋아졌습니다. 건성이신 분들은 세럼이나 엠플 충분히 바르시고 사용하시면 발림성이 좋아질 거라 봅니다.2️⃣끈적임과 흡수력은?지성이라 끈적임을 정말 싫어하는데 이 제품은 유분기가 살짝 있음에도 끈적임은 적은 편이고 흡수력은 꾸덕한 제형답게 빠른 편은 아니지만 가볍게 두드려주면 흡수가 잘 됩니다.3️⃣자극 및 보습력은?진정 크림인 만큼 자극은 거의 없고 아니 완전 없으며 보습력은 적당해서 한겨울에도 바른 후에 건조함을 느끼지는 못했습니다.4️⃣피부 개선 효과는?N년째 사용하고 있는데 무슨 긴 말이 필요할까요 ^^ 진정 및 회복에는 No.1 입니다.🥇💰가성비 및 재구매 의사🛒솔직히 가성비 좋다고는 할 수 없습니다. 전 아침,여름을 제외하고는 꼭 한번 더 레이어드를 하기에 100ml 제품만 구매하는데 요즘은 100ml 제품 1+1 행사를 안 해서 섭섭합니다 ^^🔆추천 여부효과 빠른 진정 회복 크림을 찾으신다면 무조건 추천드립니다. 전 지성임에도 레이어드를 할 정도 좋습니다.📢P.S저의 리뷰가 도움이 되셨다면 ↙↙↙👍👍도움 버튼 한번 부탁드립니다 .💋"
"러브수","건성","웜톤","잡티","트러블","5점만점에 5점","2022.10.24","건성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 n년째 사용하는 제품이에요.1+1 할때 많이 사두고 있는 제품이에요.약간 꾸덕한 질감이지만 손이나 피부의 열로 녹으면 얇게 바를 수 있어요. 마스크팩을 한 후에나 피부가 많이 예민해질 때 사용하고 있어요.많이 바르기보다는 소량으로 녹여서 바르는걸 추천해요.이미 유명한 제품이지만, 저는 마스크팩하고 보습용으로 발라주고 있는데, 아침에 일어나면 깐달걀 되요!턱이나 이마에 나는 뾰루지들도 바르고 자면 진정됩니다.추천해요!"
"김잉엉영","","","","","5점만점에 5점","2022.10.16","건성에 좋아요","보습에 좋아요","자극없이 순해요","피부과 다녀오고 얼굴이 건조해서 재생크림을 찾던 와중에 직원분이 이걸 추천해주셔서 샀는데 이거 바른 이후로 우연인지 모르겠지만 여드름도 안나고 보습이 아~주 잘돼요! 그만큼 순하고 보습이 잘되는 것 같아요 ㅠ 너어무 만족해요 계속 구매할 예정이에요"
"Oh수비니","","","","","5점만점에 5점","2022.10.13","건성에 좋아요","진정에 좋아요","자극없이 순해요","아벤느 재생크림은 처음 써봐요! 트러블 흔적 때문에 구매했는데 아직은 사용한지 며칠 안돼서 눈에 띄는 변화는 잘 모르겠어요! 근데 자잘한 좁쌀이나 올라올 것 같던 트러블이 이 크림 발라주고 나면 진정되었다는 느낌은 확실히 받았어요! 꾸준히 써보고 흉터 개선에도 도움을 받고싶네요 ㅎㅎ"
"오히려좋메","복합성","웜톤","모공","미백","5점만점에 5점","2022.10.11","복합성에 좋아요","진정에 좋아요","자극없이 순해요","사실 겨울만 되면 꼭 아벤느 사칼파트 크림을 구매하게 되는데요. 일단 보습력이 굉장히 맘에 들어요.제형자체는 엄청 꾸덕하고 유분기 많은 제품이라고 생각하시면 되는데요. 그렇다보니 저는 가을부터 겨울까지 자기전에 꼭 양쪽 볼끝에와 턱밑 (건조한 부분)에 꼭 바르고 잡니다.그리고 진짜 강조하고 싶고 만족하는 부분👍⭐️가끔 이유 없이 여드름 하나가 쏭 올라올때가 있짢아요! 그럼 이 크림을 쭉짜서 그 여드름 위에 덮어보세요! 하루 이틀지나면 진짜 마법처럼 사라져요!!⭐️🔥 손으로 짤필요 없어요! 자연스럽게 사라져요 진짜 대박!!🔥저의 꿀팁인데 꼭 해보세요! 중요한 날 전에 여드름 보이면 바로 이 크림짜서 하루종일 덮어둡니다! 효과 굿굿!!"
"아뵹","복합성","웜톤","각질","모공","5점만점에 5점","2022.10.09","건성에 좋아요","진정에 좋아요","보통이에요","재생크림 찾다가 우연히 올리브영 오프라인에서 구매를하고 다쓰고 넘넘 괜찮아서 용량큰걸로 온라인 할인하길래 재구매햇어요~바르면 하얗게되지만 좀 지나면 잘 스며들어요~ 밤에 자기전에 꼭 바르고자요~ 속건조도 도움이 되는거같아요~ 가을이라 슬 땡겨야하는데 땡기는게 확실히 덜해요~ 마니 파세요~"
"설리송이","","","","","5점만점에 5점","2022.10.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","샘플이 이렇게 많이 오는지 몰랐네요! 구성 좋아서 최저가는 아니지만 구매했습니다. 우선 아벤느 제품 재생크림, 수분크림 이것저것 사용해보고 있는데 정말 순하고 좋아요… sos 시칼파트 크림은 40ml 사용하다가 100ml 구입했습니다. 40ml도 꽤 오래 사용하긴 했어요. 여름에도 잘 맞는 크림이었어요. 저는 수분 부족, 얇은 피부인데 트러블 부위에는 조금 두껍게 올릴 때도 있고 요즘처럼 건조할 때는 얼굴 전체에 발라요. 아침에 일어나면 피부 컨디션이 딱 좋더라고요. 얼굴 당길 때 그렇게 해주면 좋아요. 건성은 무조건 써야 되는 템인 것 같아요. 가을 겨울 찬바람 막는 용으로 무조건입니다. 피부 홍조도 좀 있고 예민한 편인데 자극, 따가움이 없어서 정말 편하게 사용하고 있습니다. 제형 꾸덕, 리치한 편이고 유분감도 있지만 모공을 막지 않는 것 같아요. 트러블이 안 나서 신기합니다. 여드름 자국 완화에도 나름 괜찮은 것 같아요. 화장 전에 발라도 밀리는 것 없어요.그리고 민감 부위 따가울 때 사용해줘도 금방 진정되고 좋아요. 아기들 짓무르는 데 왜 바르는지 알겠어요. 앞으로도 쭉 사서 쓸 거예요.같이 온 오떼르말 미스트도 자극 없어요. 얼굴 굉장히 따가워지는 미스트들이 있는데 이 제품은 안 그렇습니다. 수시로 사용할 것 같아요. 아벤느 추천템들 더 알고 싶어요… 좋다고 하면 사서 써볼 것 같아요!"
"옴므파탈","지성","웜톤","모공","미백","5점만점에 5점","2022.10.05","복합성에 좋아요","진정에 좋아요","자극없이 순해요","⛔사용감 및 효과는 개인차가 있을 수 있습니다⛔🔯START 💨💨💨🔳성별 - 남 🔳피부타입 - 민감 지성🔳피부고민 - 모공 수, 모공 면적, 피부톤🔳과거 사용했던 비슷한 제품닥터지 레드 블레미쉬 클리어 수딩 크림♻️구매동기N년째 피부에 빠른 진정 및 회복을 위해 구매♻️사용기🔸️순서 - 아침 저녁 세안 후 기초 마지막 단계에 사용🔸️사용양 - 손가락 하나 정도의 양🔸️전 리뉴얼(시칼파트 -> 시칼파트 플러스) 되기 전 제품을 너무 쟁여놓았기에 올 여름부터 드디어 플러스 제품을 사용했습니다.✨사용감 및 효과1️⃣제형과 발림성은?우선 제형은 리뉴얼(시칼파트 -> 시칼파트 플러스) 되기 전에 비해 심한 꾸~~덕한 제형이 조금 완화되어 보통? 꾸덕한 제형으로 바뀌었고 그만큼 발림성도 좋아졌습니다. 건성이신 분들은 세럼이나 엠플 충분히 바르시고 사용하시면 발림성이 좋아질 거라 봅니다.2️⃣끈적임과 흡수력은?지성이라 끈적임을 정말 싫어하는데 이 제품은 유분기가 살짝 있음에도 끈적임은 적은 편이고 흡수력은 꾸덕한 제형답게 빠른 편은 아니지만 가볍게 두드려주면 흡수가 잘 됩니다. 3️⃣자극 및 보습력은?진정 크림인 만큼 자극은 거의 없고 아니 완전 없으며 보습력은 적당해서 한겨울에도 바른 후에 건조함을 느끼지는 못했습니다.4️⃣피부 개선 효과는?N년째 사용하고 있는데 무슨 긴 말이 필요할까요 ^^ 진정 및 회복에는 No.1 입니다.🥇💰가성비 및 재구매 의사🛒솔직히 가성비 좋다고는 할 수 없습니다. 전 아침,여름을 제외하고는 꼭 한번 더 레이어드를 하기에 100ml 제품만 구매하는데 요즘은 100ml 제품 1+1 행사를 안 해서 섭섭합니다 ^^🔆추천 여부효과 빠른 진정 회복 크림을 찾으신다면 무조건 추천드립니다. 전 지성임에도 레이어드를 할 정도 좋습니다.📢P.S저의 리뷰가 도움이 되셨다면 ↙↙↙👍👍도움 버튼 한번 부탁드립니다 .💋"
"아뵹","복합성","웜톤","각질","모공","5점만점에 5점","2022.10.04","건성에 좋아요","진정에 좋아요","자극없이 순해요","재생크림 찾다가 우연히 올리브영에서 구매를하고 다쓰고 넘넘 괜찮아서 용량큰걸로 재구매햇어요~첨에 바를땐 다른분들처럼 물이 나와서 놀랬는데ㅠㅠ조물조물 하여 사용하니 괜찮았어요~ 바르면 하얗게되지만 좀 지나면 잘 스며들어요~ 밤에 자기전에 꼭 바르고자요~ 속건조도 도움이 되는거같아요~ 가을이라 슬 땡겨야하는디 땡기는게 확실히 덜해요~ 마니 파세요~"
"새싹2","건성","쿨톤","모공","민감성","5점만점에 5점","2022.10.04","건성에 좋아요","보습에 좋아요","자극없이 순해요","우연히 발견한 꿀템! 바로 이 제품입니다. 놀러갔다가 기초제품이 없어서 산 제품인데 만족합니다.제 피부는 아주 건성이며 민감성이라 화장품을 잘못 바르면 곧잘 뭐가 올라오는 체질입니다. 그래서 제품을 선택할 때 굉장히 신중하게 선택합니다. 그리고 무엇보다도 수분을 많이 함유하고 있고, 하루종일 또는 자는 동안 수분이 제 피부에 잘 흡수되는 지를 가장 중요하게 생각하여 제품을 선택합니다. 겨울 동안 히터나 여러가지 환경에 의해 더욱 건조해지기도 했고, 나이가 들어감에 따라 그냥 있어도 피부가 마르고 갈라지는 느낌을 많이 받았기 때문입니다. 그러한 측면에서 이 제품은 제 요구를 충분히 만족하는 제품이었습니다. 아주 촉촉하고 제품이 피부에 잘 스며들어서 오랫동안 유지되는 기분을 받았습니다. 이 제품을 하나 다 쓰면 또 구매할 예정입니다. 추천합니다!^^"
"코덕잉","","","","","5점만점에 5점","2022.09.27","복합성에 좋아요","진정에 좋아요","보통이에요","시칼파트는 여러 번 구입해서 쓰고 있는 제품입니다.그래서 제품이 변하는 과정도 보았어요.처음엔 지금보다 더 바르기 힘들고 뻑뻑해서 사용감이 좋지 않았는데 플러스로 리뉴얼 된 시점인가 부터 그래도 훨씬 수월해져서 잘 쓰고 있습니다.그래도 더 묽은 제품이랑 섞어쓰면 더 좋긴해요.바르고 나면 다음날 진정이 된 게 확 느껴지는 제품이라 좋아요.매일 바르면 개인적으로 좋은 걸 못느끼는 편이라서 매일은 안쓰고 격일이나 그 이상으로 쓰고 있습니다.엄청 리치한 제품이라 개인적으로 화장 전에는 쓰지 않고 있어요. 바르면 백탁현상마냥 얼굴이 허옇게 되는 느낌에 기름지긴 합니다.크림 하나로 이럴 때 저럴 때 다 사용하시는 분께는 비추천이고 여러용도로 크림 두시고 그 때 그 때 쓰시는 분에겐 추천하는 제품입니다. 추가구성으로 작은 미스트도 받아서 좋았어요."
"솔티","","","","","5점만점에 5점","2022.09.21","복합성에 좋아요","진정에 좋아요","자극없이 순해요","요즘 좁쌀도 너무 심해지고 큰 화농성 여드름도 많이나서 동아줄잡는 심정으로 구매했습니다요즘 좁쌀에 잘 쓰고있는게있는데 이걸 같이쓰면 효과를 제대로 모를 것 같아서 앰플, 로션만 바르고 써줬습니다.일단 엄청 되직해요. 크림이라는 이름이 안어울릴 정도..ㅋㅋ그리고 바르면 되게 번들번들해지더라구요. 그래서 이것때문에 오히려 좁쌀이 더 생기는거 아닐까...?싶은 조마심과 걱정도 들었어요.근데 다행히 그러진않았어요. 오히려 좁쌀이 좀 많이 들어갔더라구요! 화농성 여드름엔 두껍게 올리고잤는데 솔직히 여드름이 들어간건 전혀 못느꼈어요...예상치 못한곳에서 효과를봐서 좀 놀랐습니다.수분을 채우기보단 막을 형성하는 느낌이었고 되게 번들거려서 자기전에만 사용해야 할 것 같습니다.사실 모든 화장품이 다 그렇지만 효과가 다 케바케라...어디 부분을 추천드려야할진 모르겠지만 개인적으로 전 좁쌀에 좀 효과를 보고있는 것 같습니다."
"iliiiil","","","","","5점만점에 5점","2022.09.18","건성에 좋아요","보습에 좋아요","자극없이 순해요","아벤느 시칼파트 플러스 크림 + 오떼르말 기획 실 사용 후기 입니다.올영 세일기간에 저렴하게 구매했습니다.올영 온라인몰에서만 만날 수 있는 아벤느 기프트 세트라고 해서 구매했습니다.시칼파트와 오 떼르말 기획 세트로 구성되어 있습니다.진정 강력해진 외부 자극 손상을 개선하고 번아웃피부에 유용합니다. 무너진 피부 장벽에 작용하여 더 빠르고 더 강력한 손상개선 효과를 줍니다. 글로벌 5초에 1개씩 판매되는 1등 시카로 아벤느 독자성분 아벤느시카바이옴으로 피부는 더욱 튼튼하게 진정은 더욱 빠르게 할 수 있다고 합니다. 피부장벽 손상의 개선이 필요한 분, 민감한 피부를 보호하고 진정이 필요한 분, 영유아 부터 성인까지 온 가족이 사용할 제품을 찾는 분들께 추천합니다. 논코스메틱 제품이며, 피부자극테스트도 완료되어있어 믿고 사용할 수 있습니다."
"수지여사57","","","","","5점만점에 5점","2022.09.16","건성에 좋아요","주름/미백에 좋아요","보통이에요","푸른 빛 도는 하얀 크림이고 되게 꾸덕합니다.간혹 날이 너무 추우면 제형 분리가 일어나서 푸른 온천수(?)랑 따로 노는데 그럴 때는 뚜껑 닫고 주물주물해주면 다시 원래대로 돌아와요.(그렇기 때문에 날이 너무 추울 땐 판매하지 않으므로 겨울 오기 전에 미리 비축해두는 걸 추천드립니다.)바를 때 얼굴 표면에 물기가 있으면 제대로 발리지 않고 겉돌기 때문에 마른 얼굴에 바르는 게 가장 발림성 좋습니다.2. 보습 및 진정효과 좋음워낙 제형이 꾸덕하기 때문에 보습 관련해서는 말할 것도 없고, 여드름으로 인해 븕어진 피부 진정용으로 사용하기 아주 좋습니다.특히 저는 나비존에 종종 붉은 기 올라오는데 그럴 때마다 시카팔트 크림을 두껍게 올려 슬리핑팩처럼 애용합니다.다음날 아침에 세수하고 나서도 얼굴이 건조하지 않고 또 붉은 기가 싸악 사라져 피부 좋아보인다는 소리 자주 듣게되어서 좋아요.다만 날마다 사용하면 효과가 미미해지기 때문에 가끔 너무 심할 때 간헐적으로 사용하는 걸 추천드립니다."
"정구기와이프","복합성","여름쿨톤","모공","민감성","5점만점에 5점","2022.08.25","복합성에 좋아요","보습에 좋아요","자극없이 순해요","친구추천으로 서게 된 이 아이 !! 벌써 재구매 2번째입니다 일단 제 피부타입은 복합성에 트러블이 많았는데... 진짜 이거 쓰고 나서 부턴 많이 진정되고 아침에 일어나면 꺼슬꺼슬했었는데 보습이 워낙 잘되어서 아침에 일어나면 얼굴이 반들반들해용 ㅎㅎ 제가 또 오후에는 번들번들해지는 타입이라 요즘엔 자기 전에민 바르고 자는데 너무 좋아여! 지금은 여름이라 이렇게만 해도 괜찮고 너무 좋지만 특히 겨울에는 자기전이랑 아침에도 바르는 편이에요 겨울엔 진짜 보습 효과를 척척히 한답니다 제가 나름 피부가 까다롭기도 하고 비싼 것두 써봤는데 론천수라 그런가 자극없이 순하고 제 피부타입에도 잘 맞는 아이템을 찹아서 너무 좋아요 처음 쓰는 사람들은 썬크림 같은 제형에 놀라실 수도 있지만 아침에 일어나면 신세계일거에요 허허 ㅎㅎ"
"융차","지성","가을웜톤","잡티","피지과다","5점만점에 5점","2022.08.24","지성에 좋아요","진정에 좋아요","자극없이 순해요","💕포카가 촉촉하고 화장품이 예뻐요..... 약간 큰 연고 크기입니다💕향이 좀 이상해요 마데카솔 후시딘 이런 찐득한 연고에서 날법한 냄새라고 해야하나.. 제형도 실제로 일반 크림보다 훨씬 두껍고 불투명하고 연고스타일의 제형이에요. 잘 펴바르지 않으면 하얗고 두껍게 남아있어요. 그래서 밤에 스킨케어 마지막 단계에서 발라줬습니다.💕마스크 때문에 2년째 화농성 여드름과 피지에 시달리는 수분 부족형 지성 인간이라 진정해준다는 순한 화장품 웬만한 것 다 써봤는데, 이렇게 즉각 효과가 나타나는 건 오랜만이네요! 어차피 진정시켜놓아도 다음날 마스크 쓰면 가렵고 우둘두둘 피지 올라오는 건 마찬가지라서 그냥 올영에서 화장품 아무거나 사서 썼는데 이 크림은 마스크 쓰는 한 계속 재구매해야 할 것 같아요! 💕지성이지만 밤에는 수분을 많이 공급해주는게 좋을 것 같아서 좀 기름지다 싶을 정도로 수분크림처럼 듬뿍 발라서 자면 딱딱하게 올라왔던 여드름이 조금 가라앉아 있더라구여.. 꿀팁은 SOS 크림 두껍게 바르고 여드름 패치같은거 붙이고 자기!!💕비포 애프터 사진을 찍지 않아서 잘 모르겠지만 피부에 빨간 흔적도 조금 옅어진 것 같기도 합니다. 꾸준히 써봐야겠어요💕최고의 모델과 함께한 최고의 글로벌 화장품 브랜드 아벤느 앞으로 우리 채..남자와 영원히 함께해주시길 바랍니다 호호. 다음에는 포카 색감도 이뿌게 부탁드릴게여"
"ttue","복합성","봄웜톤","각질","모공","5점만점에 5점","2022.08.20","지성에 좋아요","진정에 좋아요","자극없이 순해요","재생 크림이 필요해서 여러개 찾아보다가 아벤느가 좋았던 기억이 있어서 다시 구매했어요!그런데 다른 클렌징 폼이랑 클렌징 젤까지 줘서 엄청 좋았어요!딱 손등에 짜보면 엄청 꾸덕해서 펴바르기 힘든데 얼굴에 스킨케어를 해도 바르기 힘든건 똑같아요! 그래도 바르고 나면 정말 막이 제대로 씌어진 느낌이여서 느낌이 좋아요!아 그리고 예전에 블로그 리뷰에서 여드름이 날것 같은 곳이나 난 곳, 짜고 난 후에 재생 되어야 할 부분에 두껍게 바르면 가라앉고 잘 재생이 된다고 했어서 오늘 저녁에 해보았는데 정말 재생이 잘 되서 신기했어요!근데 그렇게 바르면 배게에 묻게되는건 어쩔 수 없어서 배게를 좀 자주 빨거나 수건으로 덮어 두거나 해야할 것 같아요!재생 크림 고민하고 있으신 분들께 추천드리고 여드름성 피부인 분들께 꼬옥 추천드려요!"
"Biabu","","","","","5점만점에 5점","2022.08.14","복합성에 좋아요","진정에 좋아요","보통이에요","✨ trong sự nghiệp skincare đến này thì đây là lọ kem dưỡng ẩm mà tui tâm đắc nhất ✨🙏🏻 bác nào da khô đến bthg. miễn là không dầu thì hay mua ngay cho tui 🙏🏻👌không có điều gì để chê mỗi chất kem siêu đặc. nhưng mà đối với tui thì đặc cho đỡ tốn cũng được.ㅋㅋㅋ👌 đừng nhìn thấy nó đặc mà sợ nhớ vì bôi lên không nặng mặt không bí da hay lên mụn ẩn đâu.hỗ trợ trong cho bạn nào dùng retinol thì phải nói đỉnh của đỉnh từ ngày dùng con kem này da tui khôg bao giờ tróc một tý vảy. mướt mịn như mông em bé 💯💯💯"
"마마느","복합성","쿨톤","각질","모공","5점만점에 5점","2022.08.10","건성에 좋아요","진정에 좋아요","자극없이 순해요","재생크림은 뭔가 안쓰면 불안하고 저처럼 피부과를 꾸준히 다니는 사람에겐 필수라고 생각해요. 어느 재생크림이든 전부 수분감 보다는 유분감이 많아서 낮보다는 밤에 바르는걸 추천드리고 그게 익숙하기도 한데 오랫동안 사용해보니 수분크림이나 로션 2 재생크림 1 비율로 섞어서 발라주면 낮에도 유분기가 올라오지 않으면서 수분감은 확실히 잡아주면 화장도 잘먹어요. 연고같은 재형이라 한번에 흡수가 되지 않아서 겉도는 느낌이 들지만 문질문디루 잘해주고 톡톡 두들겨주면 금새 흡수가 되니 불편해 하지 마세요. 지성분들은 솔직히 추천드리기 좀 그렇고 건성과 복합성 파부까지는 사용하기면 만족스러우실거예요글고 화장이 밀리지 않을까 싶지만 생각보다 밀리는 일이 없고 바른뒤 위에 메이크업을 해주먄 광이 돌아여 !!0"
"Biabu","","","","","5점만점에 5점","2022.08.04","복합성에 좋아요","보습에 좋아요","자극이 느껴져요","💯💯💯 bác nào dùng retinol mà không biết đến kem dưỡng phục hồi này thì chỉ có tiếc thôie dùng cả danh dự ra để thề đây chính là chân ái của cuộc đời em 😎chất kem cực kì đặc quánh nên các bác da dầu cẩn thận chứ da bthg đến da khô cứ quất cho e.lúc đầu nhìn chất kem e cũng hơi hãi vì sợ lên mụn ẩn.nó đặc đến mức tán ra cũng khó😅 nhưng không thể phủ nhận kết quả nó mang lại. má ui phải nói đỉnh củ chóp mua đi không hối hận đâu các bác"
"밍망몽맹","","","","","5점만점에 4점","2022.08.01","건성에 좋아요","진정에 좋아요","보통이에요","처음에 아는 언니가 쓰는 거 보고 추천해줘서 따라 샀는데 생각보다 진짜 좋아요! 제형은 꾸덕하고 하얀 페인트 같은 제형인데 얇게 바르고 자고 흡수시키면 다음날 피부가 쫀득해져요 ! 대신 말했다시피 조금... 꾸덕해서.. 바를 때 살짝 자극이 있어요 (사람마다 다를 것 같아요!! ) 막 엄청 크게 진정된다는 느낌보다는 그냥 무난무난한 느낌? 다만 조금 기름진 편이라 지성 분들한테는 안 맞을 것 같아요 ㅠ 제 친구도 사용하고 모공 막혔는지 여드름 난 것 같다고했어요 (이 제품 때문인지 확실하지는 않음!..)제 기준 별점은 4점! 재구매 의사 있고 다른 사람들한테 추천할 것 같아요 ㅎㅎ별 하나 뺀 이유는 가격이 생각보다 비싸서ㅠ .. 올영 새일 기간을 노리면 그래도 조금 더 저렴하게 득템할 수 있으미까 세일 기간 노리는 것도 괜찮을 것 같아요!"
"내가잘수있을까","복합성","가을웜톤","모공","민감성","5점만점에 5점","2022.08.01","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부과에서 이것 저것 시술을 받고재생크림을 검색하던 중에아벤느 시칼파트 크림을 구매해야겠다 생각이 들었습니다:-)유명하기도 하고재생이 된다는 점이 딱 끌렸어요라포슈포제 시카블라스트 밤은 약간 무겁게 느껴지더라구요전에는 시칼파트 1+1 기획으로 구매를 했는데이번에는 100ml짜리 하나에 미스트 하나더라구요,그래도 꽤나 오래 쓸 거 같아요!통이 아니라 튜브형식으로 되어있어서위생적이고 가지고 다니기도 편할 거 같아요ㅎㅎ아벤느 온천수에서 발견된 새로운 활성 성분이랑 구리 아연 복합성분이 피부를 보호해준다고 하더라구요튜브형식에서 짜니연고처럼 나오고, 꾸덕한 거 같지만바르면 얼굴 전체에 부드럽게 발리면서광이 약간 돌아요피부를 윤기있게 감싸주면서 산뜻하게 발려요지성피부에 바르면 약간 많이 무거울 거 같은 느낌이....재생효과가 좋은 거 같아서 계속 쓰고 있어요:-)"
